,titleId,start_year,genres,ordering,title,region,genre_ids,id_x,popularity,release_date_x,vote_average,vote_count,id_y,release_date_y,production_budget,domestic_gross,worldwide_gross
25510,,,no genre,,BioMass,,[878],527831,0.6,2017-10-26,7.0,1,,,,,
25511,,,no genre,,Game/boy,,[16],523647,0.6,2017-02-07,7.0,1,,,,,
25512,,,no genre,,American Experience: Rachel Carson,,"[10770, 99]",521852,0.6,2017-01-24,7.0,1,,,,,
25513,,,no genre,,What's for Dinner?,,"[27, 35]",518901,0.6,2017-09-22,7.0,1,,,,,
25514,,,no genre,,The Candle,,[27],518433,0.6,2017-04-21,7.0,1,,,,,
25515,,,no genre,,Penny Sucker,,[],512660,0.6,2017-06-25,7.0,1,,,,,
25516,,,no genre,,Floor 9.5,,[27],505188,0.6,2017-10-31,7.0,1,,,,,
25517,,,no genre,,Roar : The Most Dangerous Film Ever Made,,[99],497875,0.6,2017-06-25,7.0,1,,,,,
25518,,,no genre,,Days Past - A Star Wars Fan Film,,[878],496039,0.6,2017-08-02,7.0,1,,,,,
25519,,,no genre,,Infract,,"[53, 27, 18, 9648]",490317,0.6,2017-11-25,7.0,1,,,,,
25520,,,no genre,,Curpigeon,,"[16, 35, 18, 10751]",490105,0.6,2017-04-07,7.0,1,,,,,
25521,,,no genre,,The View From Here,,"[10749, 18]",484784,0.6,2017-09-15,7.0,2,,,,,
25522,,,no genre,,What Metal Girls Are Into,,[53],483201,0.6,2017-10-28,7.0,1,,,,,
25523,,,no genre,,Damsels,,[27],482192,0.6,2017-10-13,7.0,1,,,,,
25524,,,no genre,,Kevyn Aucoin Beauty & the Beast in Me,,[99],476378,0.6,2017-07-07,7.0,1,,,,,
25525,,,no genre,,Do Re Mi Fa,,[],475736,0.6,2017-09-08,7.0,1,,,,,
25526,,,no genre,,Manila Death Squad,,"[80, 18]",475378,0.6,2017-02-01,7.0,2,,,,,
25527,,,no genre,,Attack of the Cyber Octopuses,,"[28, 878, 53]",471785,0.6,2017-08-02,7.0,1,,,,,
25528,,,no genre,,American Experience: The Great War,,[],467307,0.6,2017-05-01,7.0,1,,,,,
25529,,,no genre,,Undress Me,,[27],464829,0.6,2017-11-10,7.0,1,,,,,
25530,,,no genre,,Erik Griffin: The Ugly Truth,,[35],462884,0.6,2017-07-07,7.0,1,,,,,
25531,,,no genre,,The Secretariat,,[35],459633,0.6,2017-05-04,7.0,2,,,,,
25532,,,no genre,,Abu,,[99],459251,0.6,2017-06-18,7.0,1,,,,,
25533,,,no genre,,Chasing Evel: The Robbie Knievel Story,,[],450568,0.6,2017-02-19,7.0,2,,,,,
25534,,,no genre,,I'll Push You,,[99],450246,0.6,2017-11-02,7.0,1,,,,,
25535,,,no genre,,Bellator 175: Rampage vs. King Mo 2,,[10770],450154,0.6,2017-03-31,7.0,1,,,,,
25536,,,no genre,,Facing Darkness,,[99],449948,0.6,2017-03-30,7.0,2,,,,,
25537,,,no genre,,Waiting for the Sun,,[99],449239,0.6,2017-06-15,7.0,1,,,,,
25538,,,no genre,,Call of Cuteness,,[16],447225,0.6,2017-06-23,7.0,2,,,,,
25539,,,no genre,,The Making of The Legend of Zelda: Breath of the Wild,,[99],446912,0.6,2017-03-14,7.0,1,,,,,
25540,,,no genre,,American Paradise,,[80],446351,0.6,2017-01-20,7.0,1,,,,,
25541,,,no genre,,Balloonfest,,"[36, 99]",443938,0.6,2017-06-29,7.0,2,,,,,
25542,,,no genre,,Tom Waits: Tales from a Cracked Jukebox,,[99],443732,0.6,2017-02-19,7.0,1,,,,,
25543,,,no genre,,Hot Winter: A Film by Dick Pierre,,[],442428,0.6,2017-01-19,7.0,1,,,,,
25544,,,no genre,,Withdrawn,,[18],433622,0.6,2017-01-21,7.0,1,,,,,
25545,,,no genre,,Nova: Secrets of the Sky Tombs,,[99],433495,0.6,2017-01-04,7.0,1,,,,,
25546,,,no genre,,Parrot Heads,,"[10402, 99]",430966,0.6,2017-01-03,7.0,2,,,,,
25547,,,no genre,,Kurt Braunohler: Trust Me,,[35],419037,0.6,2017-03-03,7.0,1,,,,,
25548,,,no genre,,Dawn of the Deaf,,"[18, 27]",405178,0.6,2017-01-20,7.0,2,,,,,
25549,,,no genre,,13th: A Conversation with Oprah Winfrey & Ava DuVernay,,[99],437443,0.6,2017-01-26,6.9,8,,,,,
25550,,,no genre,,Andy,,[18],471602,0.6,2017-08-18,6.8,4,,,,,
25551,,,no genre,,Brian Posehn: Posehn 25x2,,[35],432956,0.6,2017-01-05,6.8,4,,,,,
25552,,,no genre,,Biggie: The Life of Notorious B.I.G.,,[99],474118,0.6,2017-09-04,6.6,5,,,,,
25553,,,no genre,,The Armoire,,[27],540957,0.6,2017-07-01,6.5,2,,,,,
25554,,,no genre,,Urban Myth: Nest,,[27],531247,0.6,2017-07-27,6.5,2,,,,,
25555,,,no genre,,The Baby's Gone,,[53],506375,0.6,2017-11-26,6.5,1,,,,,
25556,,,no genre,,Dahmer On Dahmer: A Serial Killer Speaks,,"[80, 99]",492711,0.6,2017-12-12,6.5,4,,,,,
25557,,,no genre,,Adam: Episode 3 — The Prophet,,[878],490087,0.6,2017-11-30,6.5,2,,,,,
25558,,,no genre,,The Other Gods,,"[16, 27]",473729,0.6,2006-10-06,6.5,2,,,,,
25559,,,no genre,,Cream,,"[16, 35, 878]",459802,0.6,2017-05-30,6.5,7,,,,,
25560,,,no genre,,Automatic at Sea,,"[9648, 12, 18]",412760,0.6,2017-01-23,6.5,2,,,,,
25561,,,no genre,,Flint,,"[10770, 18]",479308,0.6,2017-10-28,6.4,5,,,,,
25562,,,no genre,,My First Day,,[27],532495,0.6,2017-06-24,6.3,5,,,,,
25563,,,no genre,,Lunch Ladies,,"[27, 35]",501939,0.6,2017-08-13,6.2,3,,,,,
25564,,,no genre,,Gender Revolution: A Journey with Katie Couric,,"[99, 10770]",438962,0.6,2017-02-06,6.1,7,,,,,
25565,,,no genre,,The Water Phoenix,,[14],588649,0.6,2017-08-04,6.0,1,,,,,
25566,,,no genre,,Michael McDonald: Live on Soundstage,,[],547183,0.6,2017-05-01,6.0,1,,,,,
25567,,,no genre,,Page One,,"[27, 35]",532895,0.6,2017-10-28,6.0,1,,,,,
25568,,,no genre,,Life Boat,,[18],526771,0.6,2017-04-01,6.0,1,,,,,
25569,,,no genre,,How Star Wars Was Saved in the Edit,,[99],515580,0.6,2017-12-07,6.0,1,,,,,
25570,,,no genre,,Take the Stairs,,[27],508487,0.6,2017-06-15,6.0,1,,,,,
25571,,,no genre,,The Double Life of Paul Henreid,,[99],501182,0.6,2017-01-01,6.0,1,,,,,
25572,,,no genre,,Alex and the Handyman,,[35],494036,0.6,2017-06-01,6.0,2,,,,,
25573,,,no genre,,Cradle,,[],490850,0.6,2017-11-24,6.0,1,,,,,
25574,,,no genre,,Trump's Road to the White House,,[99],488499,0.6,2017-01-24,6.0,2,,,,,
25575,,,no genre,,The Vat19 Movie: Part 3,,[],485261,0.6,2017-11-04,6.0,1,,,,,
25576,,,no genre,,The Vat19 Movie: Part 2,,[],485260,0.6,2017-11-03,6.0,1,,,,,
25577,,,no genre,,Mark Mammone ... Who?,,[35],483816,0.6,2017-02-28,6.0,1,,,,,
25578,,,no genre,,Don't Look Away,,[27],483774,0.6,2017-04-25,6.0,9,,,,,
25579,,,no genre,,Creature from the Lake,,"[35, 16, 878, 27]",481877,0.6,2017-10-09,6.0,1,,,,,
25580,,,no genre,,"Wherever You Go, There We Are",,[99],479734,0.6,2017-10-06,6.0,2,,,,,
25581,,,no genre,,North Korea's Deadly Dictator,,[99],479311,0.6,2017-09-29,6.0,1,,,,,
25582,,,no genre,,The End of Decay,,"[27, 878]",475266,0.6,2017-04-06,6.0,1,,,,,
25583,,,no genre,,Evergreen Inn,,[],474980,0.6,2017-12-09,6.0,1,,,,,
25584,,,no genre,,The Alaska Effect,,[99],474271,0.6,2017-08-25,6.0,1,,,,,
25585,,,no genre,,(The [End) of History Illusion],,[],473441,0.6,2017-09-01,6.0,1,,,,,
25586,,,no genre,,How to Apply for a Sexual Position,,[35],472198,0.6,2017-08-02,6.0,2,,,,,
25587,,,no genre,,George III: The Genius of the Mad King,,[99],466914,0.6,2017-01-30,6.0,1,,,,,
25588,,,no genre,,100 Men,,[99],459249,0.6,2017-07-08,6.0,2,,,,,
25589,,,no genre,,Brent Weinbach: Appealing to the Mainstream,,[35],453533,0.6,2017-04-20,6.0,2,,,,,
25590,,,no genre,,Stayin' Alive: A Grammy Salute to the Music of the Bee Gees,,[10402],452312,0.6,2017-04-16,6.0,2,,,,,
25591,,,no genre,,Spectral Ascension,,[],449383,0.6,2017-03-02,6.0,2,,,,,
25592,,,no genre,,The Rabbit Hunt,,[99],442445,0.6,2017-01-20,6.0,1,,,,,
25593,,,no genre,,Brad Cuts Loose,,[35],437500,0.6,2017-01-20,6.0,1,,,,,
25594,,,no genre,,Grafters,,"[28, 18]",435660,0.6,2017-01-23,6.0,1,,,,,
25595,,,no genre,,Have Had,,[18],434308,0.6,2017-01-08,6.0,1,,,,,
25596,,,no genre,,Winnie,,[99],433095,0.6,2017-01-22,6.0,2,,,,,
25597,,,no genre,,"We, The Marines",,[99],541346,0.6,2017-07-21,5.9,7,,,,,
25598,,,no genre,,The Home,,[27],440955,0.6,2017-02-06,5.8,4,,,,,
25599,,,no genre,,The Blackwell Ghost,,[27],470528,0.6,2017-08-11,5.7,11,,,,,
25600,,,no genre,,Weeds,,[16],504159,0.6,2017-09-08,5.7,3,,,,,
25601,,,no genre,,CODumentary,,[99],556196,0.6,2017-09-19,5.5,2,,,,,
25602,,,no genre,,Once Upon a Date,,"[10749, 10770]",506189,0.6,2017-07-01,5.5,1,,,,,
25603,,,no genre,,Christmas Solo,,[10749],489755,0.6,2017-12-01,5.5,2,,,,,
25604,,,no genre,,Launder Man,,[27],486457,0.6,2017-04-24,5.5,2,,,,,
25605,,,no genre,,Swamp Freak,,[27],445218,0.6,2017-01-01,5.5,2,,,,,
25606,,,no genre,,Song of Granite,,[18],419914,0.6,2017-03-12,5.5,2,,,,,
25607,,,no genre,,Creswick,,[27],410122,0.6,2017-11-10,5.5,2,,,,,
25608,,,no genre,,Netflix Live,,[],449997,0.6,2017-03-31,5.3,6,,,,,
25609,,,no genre,,Granny of the Dead,,"[35, 27]",463737,0.6,2017-07-14,5.3,4,,,,,
25610,,,no genre,,Don't Stare,,[27],562417,0.6,2017-06-03,5.0,2,,,,,
25611,,,no genre,,Agatha,,[],502579,0.6,2017-01-29,5.0,1,,,,,
25612,,,no genre,,The Faith Community,,[27],498744,0.6,2017-10-10,5.0,2,,,,,
25613,,,no genre,,Obama: The True Story,,[],497464,0.6,2017-12-09,5.0,1,,,,,
25614,,,no genre,,Damascus,,[878],492875,0.6,2017-08-19,5.0,1,,,,,
25615,,,no genre,,The Ugly Christmas Sweater,,[],491269,0.6,2017-12-02,5.0,1,,,,,
25616,,,no genre,,La Petite mort,,[],485702,0.6,2017-02-28,5.0,1,,,,,
25617,,,no genre,,Tiny Christmas,,"[12, 35, 10751, 10770]",483863,0.6,2017-12-02,5.0,4,,,,,
25618,,,no genre,,Ventana,,"[10751, 14, 16, 12]",482248,0.6,2017-10-19,5.0,1,,,,,
25619,,,no genre,,Disintegration 93-96,,[],479852,0.6,2017-01-01,5.0,1,,,,,
25620,,,no genre,,Where Is It,,"[27, 53]",478281,0.6,2017-09-14,5.0,2,,,,,
25621,,,no genre,,Trust (And Other Lies We Tell Ourselves to Sleep at Night),,[],470889,0.6,2017-06-07,5.0,1,,,,,
25622,,,no genre,,Ouroboros,,[],465383,0.6,2017-04-29,5.0,1,,,,,
25623,,,no genre,,The Hunt for Dark Matter,,[],465025,0.6,2017-05-04,5.0,1,,,,,
25624,,,no genre,,My Year with Helen,,[99],458962,0.6,2017-06-10,5.0,1,,,,,
25625,,,no genre,,Acorn and the Firestorm,,"[36, 99, 18]",458823,0.6,2018-04-06,5.0,1,,,,,
25626,,,no genre,,Acorn and the Firestorm,,"[36, 99, 18]",458823,0.6,2018-04-06,5.0,1,,,,,
25627,,,no genre,,Red Apples,,[18],452904,0.6,2017-04-19,5.0,1,,,,,
25628,,,no genre,,3 Hours till Dead,,[27],451697,0.6,2017-04-21,5.0,2,,,,,
25629,,,no genre,,After Sophie,,[],448291,0.6,2017-03-07,5.0,1,,,,,
25630,,,no genre,,World Without End (No Reported Incidents),,[],447079,0.6,2017-01-27,5.0,1,,,,,
25631,,,no genre,,It's Not My Fault and I Don't Care Anyway,,[18],446946,0.6,2017-03-14,5.0,1,,,,,
25632,,,no genre,,Spiral Jetty,,[],443627,0.6,2017-03-14,5.0,1,,,,,
25633,,,no genre,,Fish Story,,"[99, 35]",439432,0.6,2017-01-20,5.0,1,,,,,
25634,,,no genre,,Paa Joe & The Lion,,[99],438507,0.6,2017-03-10,5.0,1,,,,,
25635,,,no genre,,It Happened in L.A.,,[35],432612,0.6,2017-11-03,5.0,1,,,,,
25636,,,no genre,,Objects in the Mirror Are Further than They Appear,,"[18, 53]",386216,0.6,2003-09-26,5.0,1,,,,,
25637,,,no genre,,Blackhearts,,[99],382202,0.6,2017-04-11,5.0,1,,,,,
25638,,,no genre,,Herschell Gordon Lewis' BloodMania,,"[35, 27]",339443,0.6,2017-05-05,5.0,1,,,,,
25639,,,no genre,,Simplemente Manu NNa,,[35],456432,0.6,2017-05-05,4.7,3,,,,,
25640,,,no genre,,Pre-Crime,,[],455314,0.6,2017-10-12,4.7,4,,,,,
25641,,,no genre,,Christmas Princess,,[],492335,0.6,2017-12-13,4.5,4,,,,,
25642,,,no genre,,Gdansk: Part One,,"[14, 10752, 16]",488465,0.6,2017-11-21,4.5,1,,,,,
25643,,,no genre,,Forgotten Evil,,"[53, 18, 10770]",466919,0.6,2017-03-12,4.5,4,,,,,
25644,,,no genre,,An American Girl Story - Ivy & Julie 1976: A Happy Balance,,[10751],447480,0.6,2017-03-24,4.5,2,,,,,
25645,,,no genre,,Bedroom Eyes,,[53],458355,0.6,2017-04-04,4.4,8,,,,,
25646,,,no genre,,Illicit Desires,,[53],505039,0.6,2018-04-08,4.3,18,,,,,
25647,,,no genre,,Illicit Desires,,[53],505039,0.6,2018-04-08,4.3,18,,,,,
25648,,,no genre,,Sinister Minister,,"[18, 53]",475398,0.6,2017-09-12,4.3,3,,,,,
25649,,,no genre,,As Water Is In Water,,[],561928,0.6,2017-12-12,4.0,1,,,,,
25650,,,no genre,,ViewPoint,,"[18, 53]",536850,0.6,2017-12-31,4.0,1,,,,,
25651,,,no genre,,All the Devils are Here,,"[27, 28]",509009,0.6,2017-10-04,4.0,1,,,,,
25652,,,no genre,,Shauna Is a Liar,,"[18, 35]",495513,0.6,2017-03-01,4.0,1,,,,,
25653,,,no genre,,Web Cam Girls,,[],495305,0.6,2017-12-30,4.0,2,,,,,
25654,,,no genre,,Linklater // On Cinema & Time,,[],486888,0.6,2017-02-28,4.0,1,,,,,
25655,,,no genre,,Burning Hope,,[18],478679,0.6,2017-09-28,4.0,1,,,,,
25656,,,no genre,,Tunnel,,"[53, 18]",472052,0.6,2017-08-21,4.0,1,,,,,
25657,,,no genre,,No Friends But the Mountains,,[99],465635,0.6,2017-07-25,4.0,1,,,,,
25658,,,no genre,,NBA Awards 2017,,[99],463553,0.6,2017-06-26,4.0,1,,,,,
25659,,,no genre,,Nanny Seduction,,[53],458668,0.6,2017-01-01,4.0,3,,,,,
25660,,,no genre,,2084,,"[35, 878]",453626,0.6,2017-02-02,4.0,1,,,,,
25661,,,no genre,,A Very Pentatonix Christmas,,"[10402, 10770]",487448,0.6,2017-11-27,3.5,2,,,,,
25662,,,no genre,,Your Date Is Here,,[27],475425,0.6,2017-09-23,3.5,2,,,,,
25663,,,no genre,,Shallow Water,,"[27, 878]",456561,0.6,2017-04-08,3.5,2,,,,,
25664,,,no genre,,So It Goes,,[10402],453083,0.6,2017-04-30,3.4,5,,,,,
25665,,,no genre,,Which Way to the Ocean,,"[16, 35]",539112,0.6,2017-12-19,3.0,1,,,,,
25666,,,no genre,,Lawman,,[],528897,0.6,2017-02-24,3.0,1,,,,,
25667,,,no genre,,Countrycide,,"[53, 27]",474819,0.6,2017-09-08,3.0,1,,,,,
25668,,,no genre,,Your Eyes Are Bleeding,,[27],459614,0.6,2017-05-01,3.0,1,,,,,
25669,,,no genre,,It Began Without Warning,,"[27, 27]",446378,0.6,2017-03-10,3.0,1,,,,,
25670,,,no genre,,Fetish Factory,,"[27, 35]",566916,0.6,2017-07-12,2.0,1,,,,,
25671,,,no genre,,Trek of the Mutants: Adventure on Alien Land,,"[28, 12, 14]",525135,0.6,2017-01-01,2.0,1,,,,,
25672,,,no genre,,Before Anythang: The Cash Money Story,,[99],506796,0.6,2017-02-16,2.0,1,,,,,
25673,,,no genre,,Hitler Lives!,,[27],505220,0.6,2017-06-01,2.0,1,,,,,
25674,,,no genre,,My Christmas Grandpa,,[],494185,0.6,2017-12-16,2.0,1,,,,,
25675,,,no genre,,Fast and Furriest,,[],483379,0.6,2017-05-31,2.0,1,,,,,
25676,,,no genre,,Death on Scenic Drive,,[27],479646,0.6,2017-09-30,1.5,1,,,,,
25677,,,no genre,,The Agency,,[],538623,0.6,2017-01-01,1.0,1,,,,,
25678,,,no genre,,Nevada,,"[10749, 16, 35, 18]",496463,0.6,2017-10-14,1.0,1,,,,,
25679,,,no genre,,Age of the Warrior,,[28],486989,0.6,2017-11-11,1.0,1,,,,,
25680,,,no genre,,Sick Of It All,,[35],416202,0.6,2017-01-17,1.0,1,,,,,
25681,,,no genre,,Beyond Food,,[99],492446,0.6,2017-07-01,0.5,1,,,,,
25682,,,no genre,,Making Filmmakers,,[99],492837,0.6,2018-04-07,0.0,1,,,,,
25683,,,no genre,,Making Filmmakers,,[99],492837,0.6,2018-04-07,0.0,1,,,,,
25684,,,no genre,,"Delay, Deny, Hope You Die",,"[99, 36]",479533,0.6,2017-11-01,0.0,1,,,,,
25685,,,no genre,,UK18,,"[18, 53, 27]",443711,0.6,2017-02-01,0.0,1,,,,,
25686,,,no genre,,Ocean's Eight,,"[80, 35, 28, 53]",402900,26.009,2018-06-08,6.9,3709,,,,,
25687,,,no genre,,Schindler's List,,"[18, 36, 10752]",424,25.334,1993-12-15,8.5,8065,,,,,
25688,,,no genre,,2001: A Space Odyssey,,"[878, 9648, 12]",62,23.781,1968-04-10,8.0,5837,27.0,"Apr 2, 1968","$10,500,000","$59,936,321","$71,928,046"
25689,,,no genre,,Death Race: Beyond Anarchy,,"[28, 53]",401478,23.163,2018-01-30,5.5,93,,,,,
25690,,,no genre,,"My Teacher, My Obsession",,"[18, 53, 10770]",530442,21.286,2018-06-12,4.7,36,,,,,
25691,,,no genre,,Leprechaun Returns,,"[27, 14, 35, 10770]",518158,16.973,2018-12-11,4.8,30,,,,,
25692,,,no genre,,Teen Titans Go! To the Movies,,"[16, 28, 35, 878]",474395,16.523,2018-07-27,7.0,304,,,,,
25693,,,no genre,,Hellboy II: The Golden Army,,"[12, 14]",11253,16.266,2008-07-11,6.7,2820,32.0,"Jul 11, 2008","$82,500,000","$75,986,503","$160,388,063"
25694,,,no genre,,The Death of Superman,,"[16, 28, 18, 878]",487670,14.909,2018-07-03,7.4,255,,,,,
25695,,,no genre,,Ghostland,,"[27, 9648, 53]",476299,14.781,2018-06-22,7.2,764,,,,,
25696,,,no genre,,The Con Is On,,[35],353576,14.662,2018-05-04,4.0,57,,,,,
25697,,,no genre,,Deep Blue Sea 2,,"[878, 27, 28]",492336,13.622,2018-04-17,4.5,194,,,,,
25698,,,no genre,,Chris Rock: Tamborine,,"[35, 10770]",505159,12.236,2018-02-14,6.5,61,,,,,
25699,,,no genre,,My Perfect Romance,,[10749],503403,11.57,2018-02-14,5.5,111,,,,,
25700,,,no genre,,Suicide Squad: Hell to Pay,,"[28, 16]",487242,11.138,2018-03-27,6.7,180,,,,,
25701,,,no genre,,Kickboxer: Contrataque,,"[28, 18]",447665,11.103,2018-01-26,4.9,85,,,,,
25702,,,no genre,,LEGO DC Super Heroes - Aquaman: Rage Of Atlantis,,"[16, 10751, 28]",513736,10.807,2018-07-22,6.1,26,,,,,
25703,,,no genre,,Happy Family,,"[16, 10751, 14, 27, 35]",454699,10.788,2018-02-09,5.5,127,,,,,
25704,,,no genre,,Acrimony,,"[18, 53]",464502,10.6,2018-03-30,6.6,186,35.0,"Mar 30, 2018","$20,000,000","$43,549,096","$46,627,836"
25705,,,no genre,,Guardians of the Tomb,,"[28, 12, 27]",409582,10.009,2018-02-23,5.1,80,,,,,
25706,,,no genre,,Harry & Meghan: A Royal Romance,,[10749],518527,9.856,2018-05-13,6.2,71,,,,,
25707,,,no genre,,Constantine: City of Demons - The Movie,,"[16, 27, 14, 28]",539517,9.841,2018-10-04,7.2,68,,,,,
25708,,,no genre,,Rebel Without a Cause,,[18],221,9.752,2018-09-23,7.7,740,,,,,
25709,,,no genre,,Bao,,"[16, 10751, 14]",514754,9.721,2018-06-15,7.7,448,,,,,
25710,,,no genre,,Z-O-M-B-I-E-S,,"[35, 10749, 10770, 14]",483980,9.591,2018-02-16,7.1,142,,,,,
25711,,,no genre,,Christmas with a View,,"[10749, 10751]",550385,9.329,2018-11-01,5.7,114,,,,,
25712,,,no genre,,Scooby-Doo! & Batman: The Brave and the Bold,,"[16, 35, 28]",484862,9.19,2018-01-09,6.5,45,,,,,
25713,,,no genre,,Tremors: A Cold Day in Hell,,"[878, 27, 28, 35]",496704,8.988999999999997,2018-05-01,5.1,103,,,,,
25714,,,no genre,,Once Upon a Prince,,"[10749, 10770]",516846,8.936,2018-04-07,6.7,23,,,,,
25715,,,no genre,,The Last Sharknado: It's About Time,,[878],523849,8.852,2018-08-23,3.5,51,,,,,
25716,,,no genre,,Taylor Swift: Reputation Stadium Tour,,"[10402, 99]",568332,8.836,2018-12-31,8.1,123,,,,,
25717,,,no genre,,Attrition,,[28],550134,8.661,2018-09-24,5.0,13,,,,,
25718,,,no genre,,Into the Dark: The Body,,"[27, 53]",550148,8.519,2018-09-21,5.7,19,,,,,
25719,,,no genre,,Period. End of Sentence.,,[99],524288,8.437999999999999,2018-04-05,8.1,111,,,,,
25720,,,no genre,,The Guernsey Literary & Potato Peel Pie Society,,"[10749, 18, 36]",451480,8.402000000000001,2018-08-10,7.7,594,,,,,
25721,,,no genre,,Warfighter,,"[28, 18, 10749]",486606,8.388,2018-06-06,4.3,3,,,,,
25722,,,no genre,,Paterno,,"[18, 10770]",467867,8.226,2018-04-07,6.3,64,,,,,
25723,,,no genre,,Witness Unprotected,,"[80, 53]",513180,8.222999999999999,2018-02-13,4.2,5,,,,,
25724,,,no genre,,Avengers Grimm: Time Wars,,"[28, 12, 14]",521720,8.062000000000001,2018-05-01,3.7,20,,,,,
25725,,,no genre,,Daphne & Velma,,"[35, 27, 28, 80]",489939,7.935,2018-04-29,4.8,51,,,,,
25726,,,no genre,,Ali Wong: Hard Knock Wife,,[35],518045,7.931,2018-05-13,6.9,37,,,,,
25727,,,no genre,,Ellen DeGeneres: Relatable,,[35],535358,7.904,2018-12-18,6.9,82,,,,,
25728,,,no genre,,Beyond The Sky,,"[878, 27, 9648, 53]",478528,7.892,2018-09-21,5.1,31,,,,,
25729,,,no genre,,Dead in a Week (Or Your Money Back),,"[28, 35, 18]",468219,7.855,2018-11-30,6.2,99,,,,,
25730,,,no genre,,Ricky Gervais: Humanity,,[35],508933,7.81,2018-03-13,8.0,126,,,,,
25731,,,no genre,,Andre the Giant,,[99],446663,7.809,2018-04-10,7.1,54,,,,,
25732,,,no genre,,Adam Sandler: 100% Fresh,,"[35, 10770, 10402]",517596,7.767,2018-10-23,7.3,45,,,,,
25733,,,no genre,,Marvel Rising: Secret Warriors,,"[16, 28, 35, 878, 10770]",491633,7.683,2018-09-30,6.1,16,,,,,
25734,,,no genre,,Lake Placid: Legacy,,"[27, 28, 878]",520466,7.6629999999999985,2018-05-28,4.2,41,,,,,
25735,,,no genre,,The Child in Time,,"[10770, 18]",448565,7.451,2018-04-10,5.9,96,,,,,
25736,,,no genre,,Megalodon,,"[28, 878, 27, 10770]",523931,7.422999999999999,2018-10-26,5.8,86,,,,,
25737,,,no genre,,Gone Are the Days,,[37],514759,7.37,2018-03-16,6.4,15,,,,,
25738,,,no genre,,My Dinner with Hervé,,"[18, 10770]",463158,7.33,2018-10-20,6.5,41,,,,,
25739,,,no genre,,Tomb Invader,,"[28, 12, 10770]",511343,7.2810000000000015,2018-03-09,4.1,22,,,,,
25740,,,no genre,,Lego DC Comics Super Heroes: The Flash,,"[12, 16, 35, 10751, 878]",504997,7.207999999999998,2018-02-13,6.6,46,,,,,
25741,,,no genre,,Hellraiser: Judgment,,[27],444149,7.125,2018-02-13,4.6,70,,,,,
25742,,,no genre,,Hannah Gadsby: Nanette,,[35],529531,7.07,2018-06-19,8.4,112,,,,,
25743,,,no genre,,End Game,,[99],510258,7.03,2018-01-21,7.5,33,,,,,
25744,,,no genre,,Violentia,,"[18, 878, 18]",587928,6.91,2018-04-28,5.3,4,,,,,
25745,,,no genre,,Dracula in Love,,"[27, 14]",535280,6.772,2018-07-11,5.0,7,,,,,
25746,,,no genre,,No Escape Room,,"[27, 53]",552660,6.742000000000001,2018-10-06,6.1,30,,,,,
25747,,,no genre,,Auntie Edna,,"[16, 35, 10751, 878]",546728,6.682,2018-10-23,7.4,27,,,,,
25748,,,no genre,,The Wedding Do Over,,"[10770, 10749]",502970,6.662000000000001,2018-02-03,5.1,7,,,,,
25749,,,no genre,,Separated At Birth,,[53],461337,6.483,2018-02-09,5.5,14,,,,,
25750,,,no genre,,Freaky Friday,,"[10402, 10751, 14, 10770, 35]",505904,6.454,2018-08-10,5.4,36,21.0,"Aug 6, 2003","$26,000,000","$110,222,438","$160,822,438"
25751,,,no genre,,Cocaine Godmother,,"[53, 18]",492258,6.439,2018-01-20,6.7,30,,,,,
25752,,,no genre,,Triassic World,,"[28, 27, 878]",531208,6.396,2018-06-19,5.2,6,,,,,
25753,,,no genre,,Christmas at the Palace,,"[10749, 10770]",550023,6.391,2018-11-22,6.6,10,,,,,
25754,,,no genre,,I am Vengeance,,[28],447957,6.327000000000001,2018-08-04,5.0,8,,,,,
25755,,,no genre,,Iliza Shlesinger: Elder Millennial,,[35],535340,6.282,2018-07-24,7.3,32,,,,,
25756,,,no genre,,Welcome to Curiosity,,[53],521926,6.271,2018-08-17,6.0,11,,,,,
25757,,,no genre,,Ouija Seance: The Final Game,,"[27, 10770]",533527,6.233,2018-07-03,4.1,11,,,,,
25758,,,no genre,,Tempus Tormentum,,"[27, 53]",519337,6.18,2018-04-17,5.2,9,,,,,
25759,,,no genre,,Curse of the Witch's Doll,,[27],503430,6.126,2018-02-06,3.3,8,,,,,
25760,,,no genre,,Seth Rogen's Hilarity for Charity,,[35],516525,6.1110000000000015,2018-04-06,5.1,43,,,,,
25761,,,no genre,,Hidden Intentions,,"[18, 53, 10770]",557587,6.049,2018-08-23,5.7,3,,,,,
25762,,,no genre,,"Signed, Sealed, Delivered: To the Altar",,"[18, 35, 9648, 10770]",526089,6.046,2018-07-15,6.0,5,,,,,
25763,,,no genre,,Tales from the Hood 2,,[27],470614,6.045,2018-07-13,3.7,11,,,,,
25764,,,no genre,,Bert Kreischer: Secret Time,,[35],542694,5.965,2018-08-24,7.0,15,,,,,
25765,,,no genre,,Jim Jefferies: This Is Me Now,,[35],532374,5.934,2018-07-13,7.1,30,,,,,
25766,,,no genre,,Devious Nanny,,"[53, 10770]",487088,5.8610000000000015,2018-03-02,7.5,4,,,,,
25767,,,no genre,,The Escape of Prisoner 614,,"[12, 35, 80]",505418,5.853,2018-04-27,6.3,12,,,,,
